UniqueID,Filename/FlightID,Year,Month,Day,Date,Critical Period,Day Type,Creel Subarea,GMA,PFMA,Pin ID,"Date Created
(Timestamp from Avenza Maps)",Latitude,Longitude,1. Rec Boat Fishing,2. Rec Boats Running,3. Commercial Vessel Fishing,4. Commercial Vessel Not Fishing,5. Small Commercial Vessel,6. Large Commercial Vessel,7.  Whale Watching Boat,8. Orcas,9. Whales,10. Sea State,Description,
2023_12324236_48851554,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20E,WCVI,20-2,Placemark 9,2023-06-15T11:13:45-07:00,48.53841,-124.460537,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12323216_48872194,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20E,WCVI,20-2,Placemark 10,2023-06-15T11:13:57-07:00,48.556403,-124.446014,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12311559_48801759,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20B,WCVI,20-3,Placemark 11,2023-06-15T11:14:13-07:00,48.477339,-124.299882,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12335501_48854278,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20C,SOG,20-4,Placemark 12,2023-06-15T11:14:52-07:00,48.359702,-123.967094,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12333702_48846091,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 13,2023-06-15T11:15:21-07:00,48.362334,-123.853229,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12337015_48739309,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 14,2023-06-15T11:15:30-07:00,48.358278,-123.789308,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12334433_48686603,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 15,2023-06-15T11:15:40-07:00,48.348513,-123.800664,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12358430_48746974,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 16,2023-06-15T11:15:56-07:00,48.329696,-123.693771,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12355062_48778325,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 17,2023-06-15T11:16:14-07:00,48.323008,-123.713988,9,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12356900_49028709,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 18,2023-06-15T11:16:27-07:00,48.320478,-123.677248,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12363339_49137383,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 19,2023-06-15T11:16:36-07:00,48.308178,-123.653404,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12361747_49110153,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 20,2023-06-15T11:16:50-07:00,48.319621,-123.62404,8,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12359563_49113583,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 21,2023-06-15T11:17:08-07:00,48.311339,-123.629885,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12364050_48928291,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20DB,SOG,20-5,Placemark 22,2023-06-15T11:19:32-07:00,48.332563,-123.617393,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12366895_48927937,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 23,2023-06-15T11:19:49-07:00,48.303728,-123.574662,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12382432_49206976,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 24,2023-06-15T11:20:51-07:00,48.30325,-123.546899,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12380717_49216393,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,20D,SOG,20-5,Placemark 25,2023-06-15T11:21:06-07:00,48.330735,-123.537255,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12379117_49211648,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19E,SOG,19-3,Placemark 26,2023-06-15T11:22:18-07:00,48.373915,-123.484103,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12374162_49174668,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19E,SOG,19-3,Placemark 27,2023-06-15T11:22:30-07:00,48.354204,-123.465852,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12391103_49234344,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19D,SOG,19-3,Placemark 28,2023-06-15T11:22:55-07:00,48.393404,-123.434489,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12394237_49241791,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19D,SOG,19-3,Placemark 29,2023-06-15T11:23:06-07:00,48.410519,-123.407902,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12394592_49257085,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19D,SOG,19-3,Placemark 30,2023-06-15T11:23:15-07:00,48.400999,-123.32359,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12408349_49298808,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19C,SOG,19-4,Placemark 31,2023-06-15T11:23:29-07:00,48.409901,-123.285662,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12416014_49317998,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19C,SOG,19-4,Placemark 32,2023-06-15T11:24:00-07:00,48.420649,-123.289684,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12380542_49461076,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19C,SOG,19-4,Placemark 33,2023-06-15T11:24:14-07:00,48.414215,-123.240409,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12357855_49393623,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19C,SOG,19-4,Placemark 34,2023-06-15T11:24:29-07:00,48.415441,-123.217129,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12354809_49378873,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19C,SOG,19-4,Placemark 35,2023-06-15T11:24:42-07:00,48.439249,-123.223978,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12347919_49345974,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19C,SOG,19-4,Placemark 36,2023-06-15T11:24:58-07:00,48.426196,-123.257799,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12346101_49341625,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19B,SOG,19-5,Placemark 37,2023-06-15T11:26:17-07:00,48.639311,-123.344712,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12343246_49349751,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19B,SOG,19-5,Placemark 38,2023-06-15T11:26:27-07:00,48.610823,-123.267098,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12341717_49328768,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,19B,SOG,19-5,Placemark 39,2023-06-15T11:26:40-07:00,48.67347,-123.366805,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12327363_49579869,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18B,SOG,18-6,Placemark 40,2023-06-15T11:26:51-07:00,48.695923,-123.338304,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12329707_49354593,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18E,SOG,18-1,Placemark 41,2023-06-15T11:28:07-07:00,48.865112,-123.24803,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12324497_49334219,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18E,SOG,18-1,Placemark 42,2023-06-15T11:28:54-07:00,48.851555,-123.242366,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12318278_49327124,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18E,SOG,18-1,Placemark 43,2023-06-15T11:29:07-07:00,48.872195,-123.232168,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12334376_49339406,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18D,SOG,18-11,Placemark 44,2023-06-15T11:29:22-07:00,48.801759,-123.115599,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12336842_48915732,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18E,SOG,18-2,Placemark 45,2023-06-15T11:29:40-07:00,48.854279,-123.355015,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12748129_50799343,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18E,SOG,18-2,Placemark 46,2023-06-15T11:29:52-07:00,48.846091,-123.337023,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12751848_50873337,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18B,SOG,18-6,Placemark 47,2023-06-15T11:30:05-07:00,48.739309,-123.370153,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12804802_50885339,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18B,SOG,18-6,Placemark 48,2023-06-15T11:30:27-07:00,48.686603,-123.344336,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12813632_50852619,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18A,SOG,18-8,Placemark 49,2023-06-15T11:30:41-07:00,48.746975,-123.584306,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12822931_50845176,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,18A,SOG,18-7,Placemark 50,2023-06-15T11:30:52-07:00,48.778326,-123.55062,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12768926_51104416,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29F,SOG,29-5,Placemark 51,2023-06-15T11:37:45-07:00,49.02871,-123.569002,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12769672_51088760,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29F,SOG,29-5,Placemark 52,2023-06-15T11:38:01-07:00,49.137384,-123.633394,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12767482_51090448,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29F,SOG,29-5,Placemark 53,2023-06-15T11:38:20-07:00,49.110153,-123.617471,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12760438_50986213,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29F,SOG,29-4,Placemark 54,2023-06-15T11:38:32-07:00,49.113583,-123.595632,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12754735_50996040,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17K,SOG,17-6,Placemark 55,2023-06-15T11:39:36-07:00,48.928291,-123.640502,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12751526_50971835,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17K,SOG,17-6,Placemark 56,2023-06-15T11:39:51-07:00,48.927937,-123.668951,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12739856_50879083,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17E,SOG,17-12,Placemark 57,2023-06-15T11:40:50-07:00,49.206977,-123.824322,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12726224_50823302,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17E,SOG,17-11,Placemark 58,2023-06-15T11:41:08-07:00,49.216394,-123.807172,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12688561_50877654,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17E,SOG,17-11,Placemark 59,2023-06-15T11:41:21-07:00,49.211649,-123.791177,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12687528_50895296,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17I,SOG,17-10,Placemark 60,2023-06-15T11:41:37-07:00,49.174668,-123.741626,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12670101_50866302,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17E,SOG,17-12,Placemark 61,2023-06-15T11:42:34-07:00,49.234344,-123.911033,7,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12667046_50848430,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17E,SOG,17-12,Placemark 62,2023-06-15T11:42:56-07:00,49.241791,-123.942374,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12660391_50777910,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17E,SOG,17-12,Placemark 63,2023-06-15T11:43:18-07:00,49.257086,-123.945928,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12661506_50797431,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17F,SOG,17-12,Placemark 64,2023-06-15T11:43:33-07:00,49.298808,-124.083492,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12648876_50781082,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,17F,SOG,17-12,Placemark 65,2023-06-15T11:43:45-07:00,49.317999,-124.160144,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12618180_50664523,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29C,SOG,29-1,Placemark 66,2023-06-15T11:44:36-07:00,49.461076,-123.80542,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12594256_50669325,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29B,SOG,29-1,Placemark 67,2023-06-15T11:45:12-07:00,49.393623,-123.578555,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12623089_50641523,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29B,SOG,29-2,Placemark 68,2023-06-15T11:45:25-07:00,49.378874,-123.548098,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12628560_50634992,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29B,SOG,29-3,Placemark 69,2023-06-15T11:45:40-07:00,49.345974,-123.47919,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12632117_50603664,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29B,SOG,29-3,Placemark 70,2023-06-15T11:45:51-07:00,49.341625,-123.461019,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12634258_50618093,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,28D,SOG,28-1,Placemark 71,2023-06-15T11:46:08-07:00,49.349752,-123.432465,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12645909_50632722,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29B,SOG,29-3,Placemark 72,2023-06-15T11:46:25-07:00,49.328769,-123.417172,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12673964_50632920,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,28B,SOG,28-4,Placemark 73,2023-06-15T11:46:43-07:00,49.57987,-123.273636,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12673513_50641769,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,28J,SOG,28-2,Placemark 74,2023-06-15T11:47:01-07:00,49.354594,-123.29708,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12672317_50589463,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,28H,SOG,28-6,Placemark 75,2023-06-15T11:47:13-07:00,49.33422,-123.244979,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12668872_50557254,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,28H,SOG,28-7,Placemark 76,2023-06-15T11:47:25-07:00,49.327124,-123.182788,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12668717_50547101,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,28J,SOG,28-2,Placemark 77,2023-06-15T11:48:03-07:00,49.339407,-123.34376,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12677131_50544437,20230615_3304_SOGS,2023,6,15,2023-06-15,June 1 to July 14,Weekday,29G,SOG,29-5,Placemark 79,2023-06-15T11:51:50-07:00,48.915732,-123.368423,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12680235_50644085,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12A,NI,12-16,Placemark 2,2023-06-15T08:44:09-07:00,50.799344,-127.481297,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12696306_50673282,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12A,NI,12-13,Placemark 3,2023-06-15T08:46:56-07:00,50.873338,-127.518485,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12699412_50671450,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,11A,NI,11-1,Placemark 4,2023-06-15T08:57:06-07:00,50.88534,-128.048024,10,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12712938_50671028,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12-14,NI,12-14,Placemark 5,2023-06-15T08:58:56-07:00,50.85262,-128.13632,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12716942_50658645,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,111A,NI,111-0,Placemark 6,2023-06-15T09:01:04-07:00,50.845176,-128.229313,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12716388_50627077,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,11B,NI,11-2,Placemark 7,2023-06-15T09:18:39-07:00,51.104416,-127.689266,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12728700_50665928,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,11B,NI,11-2,Placemark 8,2023-06-15T09:19:17-07:00,51.088761,-127.696722,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12731369_50673582,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,11B,NI,11-2,Placemark 9,2023-06-15T09:20:01-07:00,51.090449,-127.674827,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12520372_50004815,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,11B,NI,11-2,Placemark 10,2023-06-15T09:23:32-07:00,50.986214,-127.604382,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12522272_49994591,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,11B,NI,11-2,Placemark 11,2023-06-15T09:24:01-07:00,50.996041,-127.547357,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12520405_49987169,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,11B,NI,11-2,Placemark 12,2023-06-15T09:25:14-07:00,50.971836,-127.515263,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12514323_49987363,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12A,NI,12-13,Placemark 13,2023-06-15T09:29:45-07:00,50.879083,-127.398568,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12513898_49959102,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12B,NI,12-7,Placemark 14,2023-06-15T09:33:34-07:00,50.823302,-127.262249,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12525802_50054656,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12F,NI,12-41,Placemark 15,2023-06-15T09:42:44-07:00,50.877654,-126.885614,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12524249_50065264,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12F,NI,12-41,Placemark 16,2023-06-15T09:43:10-07:00,50.895297,-126.875285,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12523098_50065570,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12F,NI,12-40,Placemark 17,2023-06-15T09:48:25-07:00,50.866302,-126.701015,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12526190_50081668,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12F,NI,12-40,Placemark 18,2023-06-15T09:49:12-07:00,50.848431,-126.670469,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12530799_50104774,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12F,NI,12-39,Placemark 19,2023-06-15T09:56:02-07:00,50.777911,-126.603912,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12532771_50118008,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12F,NI,12-39,Placemark 20,2023-06-15T09:56:16-07:00,50.797432,-126.615061,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12535168_50119848,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12F,NI,12-38,Placemark 21,2023-06-15T10:06:38-07:00,50.781083,-126.488761,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12533577_50132942,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12F,NI,12-26,Placemark 22,2023-06-15T10:19:26-07:00,50.664524,-126.181804,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
2023_12535837_50156059,20230615_3322_JST,2023,6,15,2023-06-15,June 1 to July 14,Weekday,12-27,NI,12-27,Placemark 23,2023-06-15T10:24:36-07:00,50.669326,-125.942561,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,
