UniqueID,Filename/FlightID,Year,Month,Day,Date,Critical Period,Day Type,Creel Subarea,GMA,PFMA,Pin ID,"Date Created
(Timestamp from Avenza Maps)",Latitude,Longitude,1. Rec Boat Fishing,2. Rec Boats Running,3. Commercial Vessel Fishing,4. Commercial Vessel Not Fishing,5. Small Commercial Vessel,6. Large Commercial Vessel,7.  Whale Watching Boat,8. Orcas,9. Whales,10. Sea State,Description,Notes,COUNT (1/2)
2021_12499449_48947618,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,23C,WCVI,23-3,Placemark 33,2024-02-16T17:38:16-08:00,48.94761808,-124.994492,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12504384_48931285,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,23K,WCVI,23-4,Placemark 34,2024-02-16T17:39:11-08:00,48.9312857,-125.0438459,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12502487_48900201,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,23K,WCVI,23-4,Placemark 35,2024-02-16T17:39:24-08:00,48.90020182,-125.0248793,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12504009_48886395,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,23K,WCVI,23-4,Placemark 36,2024-02-16T17:39:44-08:00,48.8863959,-125.0400911,2,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12508595_48886793,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,23K,WCVI,23-4,Placemark 37,2024-02-16T17:39:59-08:00,48.88679389,-125.0859504,1,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12513201_48848872,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,23K,WCVI,23-4,Placemark 38,2024-02-16T17:40:12-08:00,48.84887251,-125.1320122,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12514637_48841580,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,23J,WCVI,23-7,Placemark 39,2024-02-16T17:40:54-08:00,48.8415807,-125.146373,4,1,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12519312_48807272,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,23J,WCVI,23-7,Placemark 40,2024-02-16T17:41:22-08:00,48.80727297,-125.193129,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12522847_48811283,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,23J,WCVI,23-7,Placemark 41,2024-02-16T17:41:34-08:00,48.81128351,-125.2284735,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12512198_48724261,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,123R,WCVI,123-1,Placemark 42,2024-02-16T17:41:46-08:00,48.72426117,-125.1219867,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12521210_48742657,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,123U,WCVI,123-1,Placemark 43,2024-02-16T17:42:03-08:00,48.74265741,-125.2121076,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12510060_48682466,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121B,WCVI,121-2,Placemark 44,2024-02-16T17:42:33-08:00,48.68246623,-125.1006043,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12503350_48664075,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121B,WCVI,121-2,Placemark 45,2024-02-16T17:42:54-08:00,48.66407537,-125.0335041,<Null>,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12499205_48506704,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121B,WCVI,121-2,Placemark 46,2024-02-16T17:43:07-08:00,48.50670485,-124.992058,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12495977_48496206,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121A,WCVI,121-1,Placemark 47,2024-02-16T17:43:21-08:00,48.49620604,-124.9597799,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12489322_48562980,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121A,WCVI,121-1,Placemark 48,2024-02-16T17:44:47-08:00,48.56298092,-124.893226,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12482791_48539320,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121A,WCVI,121-1,Placemark 49,2024-02-16T17:44:59-08:00,48.53932006,-124.8279195,10,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12476436_48545963,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121A,WCVI,121-1,Placemark 50,2024-02-16T17:45:07-08:00,48.54596374,-124.764366,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12440177_48482164,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,20B,WCVI,20-3,Placemark 51,2024-02-16T17:45:46-08:00,48.48216415,-124.4017779,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12443766_48512002,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,20B,WCVI,20-3,Placemark 52,2024-02-16T17:46:25-08:00,48.51200292,-124.4376699,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12448754_48528403,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,20A,WCVI,20-1,Placemark 53,2024-02-16T17:46:50-08:00,48.52840365,-124.4875465,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12446991_48548743,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,20E,WCVI,20-2,Placemark 54,2024-02-16T17:47:20-08:00,48.5487433,-124.4699193,1,5,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12455329_48543528,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,20A,WCVI,20-1,Placemark 55,2024-02-16T17:47:41-08:00,48.54352875,-124.5532905,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12474166_48593084,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121C,WCVI,121-1,Placemark 56,2024-02-16T17:48:38-08:00,48.59308425,-124.7416667,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12481403_48636917,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,21A,WCVI,21-0,Placemark 57,2024-02-16T17:48:52-08:00,48.63691746,-124.8140385,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12486197_48664019,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,21A,WCVI,21-0,Placemark 58,2024-02-16T17:49:01-08:00,48.66401924,-124.8619729,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12485267_48606626,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121A,WCVI,121-1,Placemark 59,2024-02-16T17:49:09-08:00,48.60662644,-124.8526744,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12491848_48672906,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,21A,WCVI,21-0,Placemark 60,2024-02-16T17:49:21-08:00,48.67290648,-124.9184827,10,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12496565_48694551,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,21A,WCVI,21-0,Placemark 61,2024-02-16T17:49:32-08:00,48.69455111,-124.9656586,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12502674_48691897,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,121C,WCVI,121-2,Placemark 62,2024-02-16T17:49:57-08:00,48.69189723,-125.0267406,<Null>,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Crab/traps,Corrected or new file provided by JM in Feb 2024,1
2021_12519793_48713932,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,123U,WCVI,123-1,Placemark 63,2024-02-16T17:51:05-08:00,48.71393204,-125.1979301,<Null>,<Null>,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12522230_48682108,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,123U,WCVI,123-1,Placemark 64,2024-02-16T17:51:19-08:00,48.68210894,-125.2223064,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12558861_48821070,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,123N,WCVI,123-5,Placemark 65,2024-02-16T17:53:58-08:00,48.82107007,-125.5886143,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12550646_48898647,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,123P,WCVI,123-3,Placemark 66,2024-02-16T17:54:24-08:00,48.89864769,-125.5064684,1,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12553033_48910026,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,123P,WCVI,123-3,Placemark 67,2024-02-16T17:54:38-08:00,48.91002685,-125.5303388,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12562939_48907456,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,123N,WCVI,123-5,Placemark 68,2024-02-16T17:54:49-08:00,48.90745661,-125.6293976,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12562583_48971184,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,123P,WCVI,123-5,Placemark 69,2024-02-16T17:55:02-08:00,48.97118404,-125.6258306,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12596715_48977871,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,124W,WCVI,124-2,Placemark 70,2024-02-16T17:55:25-08:00,48.97787166,-125.967153,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12590605_48993955,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,124W,WCVI,124-1,Placemark 71,2024-02-16T17:55:33-08:00,48.99395582,-125.9060574,10,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12596410_49059542,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,124C,WCVI,124-3,Placemark 72,2024-02-16T17:56:02-08:00,49.0595425,-125.964105,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12595878_49144273,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24J,WCVI,24-8,Placemark 73,2024-02-16T17:56:15-08:00,49.14427393,-125.9587822,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12599499_49139494,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,124K,WCVI,124-3,Placemark 74,2024-02-16T17:56:28-08:00,49.13949402,-125.9949958,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12603643_49160773,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,124M,WCVI,124-3,Placemark 75,2024-02-16T17:57:05-08:00,49.16077349,-126.0364367,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12606828_49193234,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24L,WCVI,24-6,Placemark 76,2024-02-16T17:57:17-08:00,49.1932349,-126.0682804,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12608634_49214182,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24L,WCVI,24-6,Placemark 77,2024-02-16T17:57:26-08:00,49.21418226,-126.0863463,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12613685_49191632,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,124G,WCVI,124-3,Placemark 78,2024-02-16T17:57:38-08:00,49.19163201,-126.1368582,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12611546_49232693,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24L,WCVI,24-6,Placemark 79,2024-02-16T17:57:54-08:00,49.23269368,-126.1154689,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12620573_49225801,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,124G,WCVI,124-3,Placemark 80,2024-02-16T17:58:10-08:00,49.22580158,-126.2057312,3,1,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12606209_49303412,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24N,WCVI,24-4,Placemark 81,2024-02-16T17:59:08-08:00,49.30341225,-126.0620964,<Null>,1,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12602588_49292931,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24N,WCVI,24-4,Placemark 82,2024-02-16T17:59:23-08:00,49.29293165,-126.0258826,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12603338_49262748,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24E,WCVI,24-6,Placemark 83,2024-02-16T17:59:34-08:00,49.26274829,-126.0333824,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12605555_49225252,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24L,WCVI,24-6,Placemark 84,2024-02-16T17:59:49-08:00,49.22525294,-126.055558,<Null>,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12598584_49220597,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24E,WCVI,24-6,Placemark 85,2024-02-16T18:00:04-08:00,49.22059793,-125.985847,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12593953_49224375,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24E,WCVI,24-6,Placemark 86,2024-02-16T18:00:17-08:00,49.22437508,-125.9395372,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12592804_49165074,Wcvi.19.06.21,2021,6,19,2021-06-19,June 1 to July 14,Weekend,24J,WCVI,24-8,Placemark 87,2024-02-16T18:00:40-08:00,49.16507489,-125.9280495,<Null>,2,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12445453_48557635,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,20E,WCVI,20-2,crab trapping,2021-06-21T08:50:03-07:00,48.55763575,-124.4545312,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12493157_48510196,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,121A,WCVI,121-1,humpback,2021-06-21T08:29:30-07:00,48.51019659,-124.9315762,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12569091_48773935,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,123N,WCVI,123-6,humpbacks,2021-06-21T10:01:38-07:00,48.77393526,-125.6909149,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12553459_48938134,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,23O,WCVI,23-11,Placemark 1,2021-06-21T07:02:42-07:00,48.93813402,-125.5345971,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12521596_48937495,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,23D,WCVI,23-6,Placemark 10,2021-06-21T07:13:49-07:00,48.93749519,-125.2159609,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12555405_48922177,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,123P,WCVI,123-5,Placemark 100,2021-06-21T10:07:50-07:00,48.92217787,-125.5540577,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12554785_48909948,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,123P,WCVI,123-5,Placemark 101,2021-06-21T10:08:06-07:00,48.90994841,-125.5478576,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12556583_48920510,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,123P,WCVI,123-5,Placemark 102,2021-06-21T10:08:29-07:00,48.92051042,-125.5658399,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12558535_48933049,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,123P,WCVI,123-5,Placemark 103,2021-06-21T10:08:54-07:00,48.93304903,-125.5853544,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12564550_48985491,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,124V,WCVI,124-1,Placemark 104,2021-06-21T10:09:48-07:00,48.9854915,-125.6455041,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12563388_48979627,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,123P,WCVI,123-5,Placemark 105,2021-06-21T10:10:18-07:00,48.97962732,-125.6338847,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12585022_48974796,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,124W,WCVI,124-1,Placemark 106,2021-06-21T10:15:02-07:00,48.9747964,-125.8502242,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12588645_48985260,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,124W,WCVI,124-1,Placemark 107,2021-06-21T10:17:44-07:00,48.98526085,-125.886457,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12606168_49145440,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,124G,WCVI,124-3,Placemark 108,2021-06-21T10:25:41-07:00,49.14544011,-126.0616868,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12607260_49189688,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,24L,WCVI,24-6,Placemark 109,2021-06-21T10:27:00-07:00,49.18968889,-126.072603,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12522734_48926037,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,23E,WCVI,23-8,Placemark 11,2021-06-21T07:14:07-07:00,48.92603776,-125.2273486,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12613670_49190069,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,124G,WCVI,124-3,Placemark 110,2021-06-21T10:27:57-07:00,49.19006997,-126.1367009,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12620460_49234891,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,124G,WCVI,124-3,Placemark 111,2021-06-21T10:31:03-07:00,49.23489173,-126.2046057,<Null>,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12623310_49239170,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,124H,WCVI,124-3,Placemark 112,2021-06-21T10:32:02-07:00,49.23917055,-126.2331003,6,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12624726_49361488,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,24N,WCVI,24-2,Placemark 113,2021-06-21T10:37:19-07:00,49.36148853,-126.2472695,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12625451_49381684,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,24N,WCVI,24-2,Placemark 114,2021-06-21T10:37:59-07:00,49.38168465,-126.254511,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12606421_49315474,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,24N,WCVI,24-4,Placemark 115,2021-06-21T10:45:01-07:00,49.31547412,-126.0642122,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12607150_49300832,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,24N,WCVI,24-4,Placemark 116,2021-06-21T10:45:29-07:00,49.30083248,-126.0715089,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12604905_49218548,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,24L,WCVI,24-6,Placemark 117,2021-06-21T10:48:56-07:00,49.21854861,-126.0490501,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12597022_49215729,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,24E,WCVI,24-6,Placemark 119,2021-06-21T10:50:55-07:00,49.21572911,-125.9702215,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12529576_48861833,wcvi.21.06.21,2021,6,21,2021-06-21,June 1 to July 14,Weekday,23Q,WCVI,23-8,Placemark 12,2021-06-21T07:16:27-07:00,48.86183377,-125.2957646,7,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
